Brand,Store Name,Latitude,Longitude,Address,Region
7-Eleven Malaysia,7 Eleven (2134) Viva City,1.5270093999999999,110.3710898,"93350 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7 eleven UUS telipok,6.091514399999999,116.183404,"7 eleven malaysia sdn bhd No. Sg-6, lot 6, ground floor, University utama square phase 7b, lrg, 3a, Lorong Dataran Utama, 81000 Telipok, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7 eleven regional office sabah,5.979242,116.0709841,"3rd floor, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,3.1427266,101.69655859999999,"Ground Floor, 210, Jalan Tun H S Lee, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1432271999999997,101.7095442,"Level 3A, Podium Block, Plaza Berjaya, 12, Jln Imbi, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.134525,101.6861466,"3, Jalan Travers, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1462695,101.7005253,"10, Jln Pudu, City Centre, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.151521,101.69802039999999,"180-182, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1515505,101.6957451,"21, Jalan Tuanku Abdul Rahman, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1457089,101.7101546,"82-84, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1474735,101.7119496,"144, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1475709999999997,101.7107849,"49, Jln Sultan Ismail, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1198023999999998,101.6780912,"B-2-5, Northpoint Office Mid Valley City.1, Kuala Lumpur Wilayah Persekutuan, Medan Syed Putra Utara, Mid Valley City, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1366028999999997,101.7026271,"145, Jln Maharajalela, Kampung Attap, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.153909,101.70849299999999,"8, Jalan Perak, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1420694,101.71162939999999,"05-103, Berjaya Times Square, Jln Imbi, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1454342000000004,101.70973269999999,"77, Jln Bukit Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.1444969,101.70601839999999,"120, Jln Pudu, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven,3.0755695999999997,101.5294909,"16, Jalan Wau C 11/C, Seksyen 11, 40100 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,3.08545,101.52265,"19, Jl. Tengku Ampuan Zabedah E 9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,3.0638292999999996,101.5273491,"No 62-G, Block 3, Ájalan Pahat G15/G, Seksyen 15, á40200 Shah Alam, Áselangor, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,3.0671318,101.48993399999999,"No. 29, Blok Q, UG/27, Jalan Plumbum U 7/U, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,3.0765401,101.49709229999999,"26, Jalan Zirkon E7/E, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,3.04553,101.5262168,"27, Jalan Pelabur B 23/B, Seksyen 23, 40300 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven,5.412761499999999,100.33110839999999,"89 & 91, Jalan Magazine, 10300 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.418506,100.3362142,"320, Lbh Chulia, George Town, 10450 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.4203605,100.33268319999999,"88, Jln Penang, George Town, 10000 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.413723699999999,100.3313471,"111, Lebuh Tek Soon, George Town, 10100 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.423446900000001,100.321275,"221-F, Jalan Burma, George Town, 10050 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.420229,100.341453,"19&21, Lebuh Light, George Town, 10200 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.4191055,100.3177201,"181, Jln Macalister, George Town, 11400 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.412928,100.3152509,"Jalan Dato Keramat, 10150 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.4145826,100.3112597,"21, Jln. Utama, 10450 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.4339496,100.31517,"90, Persiaran Gurney, 10250 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.403319,100.30874039999999,"73, Jln Trengganu, Taman Free School, 10460 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.39743,100.3146039,"350C-G-3A, Jln Perak, Taman Desa Green, 11600 Jelutong, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.350553,100.46996,"2934, Jln Kulim, Taman Berjaya Indah, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.3975738,100.2880536,"288D-1-12, Fourtune Court, Jln Thean Tek, Kampung Melayu, 11500 Ayer Itam, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.387648899999999,100.3125431,"Taman Jelutong, 11600 Jelutong, Penang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,5.4325978,100.302345,"7 B, Jalan Gottlieb, 10350 George Town, Pulau Pinang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven,1.4970766,103.7421634,"315, Dataran Larkin 2, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4968641,103.7399499,"Lot B, 01, Jalan Garuda, Larkin Jaya, 80350 Johor Bahru, Johor, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.5008939,103.7486951,"34, Jalan Persiaran Susur Larkin Perdana 2, Taman Larkin Perdana, 80350 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4874159,103.7548446,"42, Pusat Perdagangan Kebun Teh, 1, Jalan Kebun Teh, Larkin, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4634029,103.7645323,"Bukit Chagar, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4715840999999998,103.7365118,"36, Jalan Kolam Ayer, Taman Kolam Air, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4861233,103.76916560000001,"65, Jalan Badik 1, Taman Sri Tebrau, 80050 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4584263,103.76461429999999,"Ground Floor, Bangunan, Tokio Marine Life Insurance Malaysia, No. 33B, Jalan Segget, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4838909,103.7671093,"06, Jalan Serampang, Taman Tebrau Jaya, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4936844,103.76615009999999,"63, Jln Meranti Merah, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4989960999999998,103.7102695,"No.16, Jalan Padi Emas 4/1, Bandar Baru Uda, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4895676,103.71248779999999,"36, Jalan Padi 1, Bandar Baru Uda, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4837618,103.7191331,"Lbh Skudai, Danga Bay, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4787449,103.7746293,"161, Jalan Sri Pelangi, Taman Pelangi, 80400 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.4809586,103.6839313,"Perling Square, No. 37, Jln Undan 15, Taman Perling, 81200 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,1.469798,103.78120279999999,"Jalan Ibrahim Sultan, Taman Stulang Laut, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru
7-Eleven Malaysia,7-Eleven,4.5973256,101.08708980000002,"55, Jalan Sultan Abdul Jalil, Kampung Jawa, 30300 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.5979358,101.0834359,"56, Jalan Datuk Onn Jaafar, Kampung Jawa, 31350 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.6025331,101.07925329999999,"Jalan Lim Bo Seng No 1-1-S (GF), Kinta Riverfront Hotel & Suites, Taman Istana, 30000 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.5913274,101.0826379,"20, Jalan C.M. Yusuff, Taman Jubilee, 31650 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.5721175999999994,101.1145076,"697A & 698A, Main Road, Kampung Gunung Rapat, 31350 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.6187695,101.118334,"29, Jalan Medan Ipoh 1B/1, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.6186679999999996,101.10883919999999,"219, Lebuh Raya 3, Kampung Simee, 31400 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.5789799,101.12758129999999,"35, Jalan Sri Ampang, Taman Sri Ampang, 31350 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.6326887,101.08662539999999,"6, Jln. Kuala Kangsar, Taman Foo Onn, 30010 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.62026,101.11670090000001,"59, Jalan Medan Ipoh 1A, Medan Ipoh Bestari, 31400 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.613605199999999,101.0696706,"Jalan Raja, Kampung Tengku Husin Lama, 30020 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.610313,101.13970619999999,"No. 52 (Gf), Jalan Besar Tambun, 31400, Ipoh, Perak, Kampung Lata, 31400 Tambun, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.608177200000001,101.06208939999999,"269, Jalan Silibin, Taman Alkaff, 30100 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.5483769,101.09836849999999,"33, Lapangan Perdana 11, Panorama Lapangan Perdana, 31350 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,4.537204399999999,101.1051232,"26, Jalan Palma A/1, Bandar Seri Botani, 31350 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven,2.1953009999999997,102.2435089,"66, Jalan Laksamana 4, Taman Kota Laksamana, 75200 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1884319,102.2523767,"63(GF) Terminal Pahlawan Bdr Hilir, Jln Merdeka, Taman Costa Mahkota, 75000 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1904699,102.24912119999999,"BX-017, Dataran Pahlawan Melaka, Jln Merdeka, Banda Hilir, 75000 Malacca, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1984108,102.25205849999999,"69(GF, Jalan Bendahara, Kampung Jawa, 75100 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1835484,102.2603389,"15, Jalan Melaka Raya 8, Taman Melaka Raya, 75000 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1995095,102.2512819,"131(GF), Jalan Bunga Raya Pantai, Kampung Jawa, 75100 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.2016217,102.2476722,"No. 4C (GF, 75300, Jalan Hang Tuah, 75300 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1959332,102.2380903,"61(GF) Jln KL3/8 Seksyen 3, Taman Kota Laksamana, 75200 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.2120451,102.2338575,"202(GF) Jln Kenanga Seksyen 2 75200, Jalan Kenanga 1/25, Taman Kenanga, Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.2262847,102.2644117,"20, Jalan Permai, Taman Perkota, 75150 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1930831,102.2649623,"10, Jalan Semabok, Taman Semabok, 75050 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.2075359999999997,102.24295610000001,"547, Jalan Gajah Berang, 75300 Palaza, Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.2189560999999998,102.2486088,"12, Jalan Cempaka 1, Taman Seri Cempaka, 75400 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,2.1821346,102.26242289999999,"Jalan Melaka Raya 23, Taman Melaka Raya, Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven,5.9844235,116.076177,"Jalan Pantai, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9801556,116.07330419999998,"Lot 16, Ground Floor, Jalan Pantai, 88000, Kota Kinabalu, Sabah, Sinsuran Kompleks, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9779215,116.0737418,"Kampung Air, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9771629,116.07584759999999,"Ground Floor, 56, Jalan Masjid Lama, Bandaran Berjaya, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9758749,116.070075,"Sinsuren blog 3, F8 1st floor block 3, 7eleven, Api-api Centre, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9709216,116.06506949999999,"7 Eleven 964 Imago, Unit No G-89 Ground Floor, Imago Shopping Mall, KK Times Square Phase 2, Off Coastal Highway, 88100 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9894913,116.07964699999998,"5, 128, Jalan Gaya, Pusat Bandar Kota Kinabalu, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9689745,116.0639801,"Block F, Lot 32, Ground Floor, KK TimesSquare, 88000 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9663153,116.06428659999999,"Lot 8-1, Block D, Harbour City, 88100 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.958035,116.0876869,"Taman Foh Sang, 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.951328999999999,116.05333019999999,"No. A-G-5, Ground Floor, Block A, Plaza Tanjung Aru, Pekan Tanjung Aru, 88100 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.98015,116.12014599999999,"5, Jln Kolombong, Kolombong/Bdc Industrial Estate, 88450 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,6.0348839,116.1293773,"G-803/804, 1Borneo Hypermall, Jalan Sulaman, 88400 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,5.9286818,116.0943441,"D-31-G Block D, Pavilion Bundusan Jalan Bundusan Penampang, 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven,6.015456899999999,116.12316519999999,"7, Jln Kingfisher, Plaza Kingfisher, 88400 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven (0344) Batu 3 McDonald's,1.524689,110.3371552,"Jalan Tun Ahmad Zaidi Adruce, Central Park Commercial Centre, 93200 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (0515) Satok,1.5528776,110.3357554,"290, Jalan Satok, 93400 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (0582) Jalan Song,1.5174398999999998,110.366275,"No. 44, Ground Floor, Tabuan Heights Commercial Centre, Jalan Song, Tabuan Heights Commercial Centre, 93350 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (0654) Stutong /Toto,1.518768,110.3793869,"No. 24, Stutong Commercial Centre, Jalan Setia Raja, Medan Setia Raja Commercial Centre, 93350 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (1542) Exim Bank,1.5271074999999998,110.357429,"801-2B Jalan Tun Jugah, Kampung Tabuan Dayak, 93350 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (1807) Jalan Satok,1.5535428999999998,110.33207399999999,"Lot 312, Al-Idrus Commercial Centre, Jalan Satok, Al Idrus Commercial Centre, 93400 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (1921) Jalan Simpang Tiga,1.5343208,110.3569965,"No. 10784, Section 64, Jalan Simpang Tiga, Kampung Kenyalang Park, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (2092) Jalan Haji Taha,1.5544,110.33848499999999,"Ground Floor, 113, Jln Haji Taha, 93400 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven (M) Sdn Bhd #2099,1.5532339,110.354266,"117, Jalan Ban Hock, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,"7-Eleven 1311 Jalan Utas B 15/B, Seksyen 15, Shah Alam",3.0644001999999997,101.53921860000001,"41, Jalan Utas D 15/B, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven 1960 Wisma Horizon,1.5548640999999999,110.36282630000001,"131, Jalan Petanak, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven 773 Tmn Sri Sarawak,1.5565258,110.35069709999999,"Taman Sri Sarawak, Jalan Borneo, Kuching, Sarawak, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Carpenter Street,1.5584753,110.34547500000001,"GF, 8, Carpenter St, Main Bazaar, 93000 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Dubs Commercial Centre,1.5540211,110.3604383,"L1-02, Dubs Commercial Centre, Lot 376, Jalan Petanak, Dubs Commercial Centre, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Fata,1.5551617,110.34723419999999,"No 5-6, Fata Hotel, Jln McDougall, Taman Budaya, 93000 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Jalan Datuk Wee Kheng Chiang,1.5525749,110.36629289999999,"GF, Lot 565, Jalan Datuk Wee Kheng Chiang, 93450 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Jalan Pandungan,1.5564584,110.35433069999999,"174-178, Jln Padungan, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Jalan Sekama,1.5480592,110.3669152,"SL 18, Ground Floor, Lot 317, Jln Sekama, Sekama, 93300 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven @ Temple Street,1.5565778,110.3484888,"8, Temple St, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-Eleven Beverly Hills,5.9391482,116.1018309,"Jalan Bundusan, 89500 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven Malaysia,3.0477182999999997,101.58358589999999,"50, Jalan USJ 10/1e, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",Selangor
7-Eleven Malaysia,"7-Eleven Malaysia : Store 1474-Jalan Boling Padang, Shah Alam, Sel",3.0764362999999997,101.5514113,"No. 6, Jalan Boling Padang F 13/F, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven Malaysia Sdn Bhd HQ,3.1426418999999997,101.7105577,"Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven Malaysia: Store 529,2.221046,102.2500822,"4, Jalan Tun Razak, Plaza Melaka Sentral, 75400 Melaka, Malaysia",Melaka
7-Eleven Malaysia,7-Eleven Malaysia: Store 852 Batu Maung,5.2882738,100.2815739,"No 117 (GF) Medan Kikik, Taman Indrawasih, 13600 Perai, Pulau Pinang, 13600 Batu Maung, Penang, Malaysia",Penang
7-Eleven Malaysia,7-Eleven Riverson,5.9687103,116.0644536,"B-G-16 & B-G-32, Groundfloor, The Walk @ Riverson, Jalan Sembulan, 88000 Kota Kinabalu, Malaysia",Kota Kinabalu
7-Eleven Malaysia,7-Eleven Store #0441 | Jalan Laxamana,4.5970379,101.0814769,"per, no 59 (GF & 1f, Jalan Laxamana, 30300 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven Subang Hi-Tech #store1091,3.0672677,101.561267,"17, Jalan Nilam 1/2, Subang Hi-tech Industrial Park, 40150 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven Taman Boon Bak,4.561738,101.0770957,"82, Jalan Pasir Puteh, Taman Boon Bak, 31650 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven UOW Malaysia KDU University College,3.0924486000000004,101.5598246,"UOW Malaysia KDU University College, Jalan Kontraktor U1/14, 40150 Shah Alam, Selangor, Malaysia",Selangor
7-Eleven Malaysia,7-Eleven • Central Market • Store #1839,3.1463864,101.695813,"Central Market, 14-2, Jalan Hang Kasturi, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur
7-Eleven Malaysia,7-Eleven • Greentown Ipoh • Store #1414,4.5991731,101.09547330000001,"11, Persiaran Greentown 7, Greentown Business Centre, 30450 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,7-Eleven • Jalan Canning Estate • Store #133,4.6104214,101.10977109999999,"85, Jln Canning Estate, Taman Canning, 31400 Ipoh, Perak, Malaysia",Ipoh
7-Eleven Malaysia,"7-Eleven, Jln Tunku Abd Rahman 387",1.5584502999999998,110.3517001,"Riverbank Suites, 7, Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak, Malaysia",Kuching
7-Eleven Malaysia,7-eleven,2.189594,102.25008679999999,"Taman Costa Mahkota, 75000 Malacca, Malaysia",Melaka
